Date,NIFTY_MIDSMALLCAP400_MOMENTUM_QUALITY_100
2015-03-23,11475.26
2015-03-20,11518.77
2015-03-19,11670.51
2015-03-18,11731.45
2015-03-17,11752.84
2015-03-16,11625.29
2015-03-13,11632.37
2015-03-12,11821.73
2015-03-11,11648.52
2015-03-10,11687.81
2015-03-09,11728.0
2015-03-05,11856.24
2015-03-04,11755.28
2015-03-03,11854.82
2015-03-02,11673.69
2015-02-28,11519.17
2015-02-27,11530.56
2015-02-26,11316.93
2015-02-25,11449.06
2015-02-24,11445.34
2015-02-23,11477.72
2015-02-20,11562.74
2015-02-19,11546.46
2015-02-18,11557.2
2015-02-16,11451.7
2015-02-13,11440.59
2015-02-12,11359.03
2015-02-11,11216.71
2015-02-10,11057.84
2015-02-09,10963.65
2015-02-06,11127.32
2015-02-05,11233.77
2015-02-04,11347.13
2015-02-03,11362.31
2015-02-02,11319.8
2015-01-30,11248.68
2015-01-29,11334.81
2015-01-28,11400.86
2015-01-27,11347.29
2015-01-23,11271.4
2015-01-22,11304.91
2015-01-21,11282.25
2015-01-20,11305.88
2015-01-19,11302.18
2015-01-16,11291.48
2015-01-15,11227.2
2015-01-14,11145.62
2015-01-13,11110.93
2015-01-12,11034.36
2015-01-09,10956.83
2015-01-08,10929.16
2015-01-07,10730.75
2015-01-06,10669.62
2015-01-05,10986.33
2015-01-02,11006.26
2015-01-01,10873.68
2014-12-31,10830.59
2014-12-30,10655.61
2014-12-29,10621.1
2014-12-26,10479.15
2014-12-24,10420.87
2014-12-23,10436.92
2014-12-22,10446.26
2014-12-19,10363.65
2014-12-18,10288.57
2014-12-17,9970.57
2014-12-16,10043.45
2014-12-15,10317.36
2014-12-12,10358.29
2014-12-11,10421.94
2014-12-10,10500.99
2014-12-09,10434.35
2014-12-08,10595.05
2014-12-05,10710.6
2014-12-04,10771.87
2014-12-03,10727.39
2014-12-02,10531.38
2014-12-01,10439.34
2014-11-28,10426.19
2014-11-27,10364.25
2014-11-26,10295.24
2014-11-25,10266.57
2014-11-24,10367.67
2014-11-21,10341.46
2014-11-20,10358.64
2014-11-19,10390.37
2014-11-18,10428.22
2014-11-17,10362.67
2014-11-14,10266.09
2014-11-13,10230.76
2014-11-12,10257.66
2014-11-11,10173.32
2014-11-10,10120.05
2014-11-07,10056.99
2014-11-05,10019.29
2014-11-03,9956.88
2014-10-31,9894.38
2014-10-30,9776.47
2014-10-29,9685.13
2014-10-28,9612.35
2014-10-27,9592.84
2014-10-23,9661.71
2014-10-22,9577.67
2014-10-21,9473.2
2014-10-20,9380.23
2014-10-17,9276.13
2014-10-16,9258.17
2014-10-14,9529.5
2014-10-13,9526.99
2014-10-10,9457.43
2014-10-09,9596.95
2014-10-08,9433.68
2014-10-07,9459.03
2014-10-01,9518.28
2014-09-30,9528.04
2014-09-29,9483.42
2014-09-26,9374.07
2014-09-25,9286.03
2014-09-24,9449.67
2014-09-23,9540.49
2014-09-22,9706.88
2014-09-19,9696.37
2014-09-18,9662.6
2014-09-17,9520.92
2014-09-16,9478.57
2014-09-15,9809.18
2014-09-12,9809.73
2014-09-11,9762.7
2014-09-10,9654.53
2014-09-09,9637.05
2014-09-08,9570.27
2014-09-05,9408.81
2014-09-04,9358.56
2014-09-03,9288.86
2014-09-02,9141.09
2014-09-01,9058.45
2014-08-28,8916.92
2014-08-27,8959.24
2014-08-26,8881.45
2014-08-25,8819.83
2014-08-22,8853.64
2014-08-21,8816.2
2014-08-20,8768.94
2014-08-19,8747.13
2014-08-18,8687.12
2014-08-14,8507.81
2014-08-13,8420.75
2014-08-12,8463.29
2014-08-11,8398.0
2014-08-08,8291.06
2014-08-07,8399.94
2014-08-06,8439.21
2014-08-05,8431.98
2014-08-04,8386.24
2014-08-01,8328.83
2014-07-31,8374.16
2014-07-30,8326.17
2014-07-28,8306.64
2014-07-25,8334.86
2014-07-24,8415.76
2014-07-23,8461.0
2014-07-22,8446.26
2014-07-21,8432.16
2014-07-18,8406.34
2014-07-17,8435.34
2014-07-16,8289.59
2014-07-15,8194.21
2014-07-14,8021.18
2014-07-11,8027.83
2014-07-10,8152.1
2014-07-09,8153.53
2014-07-08,8291.53
2014-07-07,8543.6
2014-07-04,8525.73
2014-07-03,8490.58
2014-07-02,8444.98
2014-07-01,8352.89
2014-06-30,8323.22
2014-06-27,8214.73
2014-06-26,8128.79
2014-06-25,8119.2
2014-06-24,8074.44
2014-06-23,7973.08
2014-06-20,7916.87
2014-06-19,7932.0
2014-06-18,7939.35
2014-06-17,7958.46
2014-06-16,7872.89
2014-06-13,7824.29
2014-06-12,7960.63
2014-06-11,7902.23
2014-06-10,7910.94
2014-06-09,7864.91
2014-06-06,7781.81
2014-06-05,7676.08
2014-06-04,7594.76
2014-06-03,7520.53
2014-06-02,7444.52
2014-05-30,7336.91
2014-05-29,7303.03
2014-05-28,7309.71
2014-05-27,7267.24
2014-05-26,7256.54
2014-05-23,7359.34
2014-05-22,7307.74
2014-05-21,7181.3
2014-05-20,7087.07
2014-05-19,7009.73
2014-05-16,6905.78
2014-05-15,6886.75
2014-05-14,6956.49
2014-05-13,6929.49
2014-05-12,6878.69
2014-05-09,6861.11
2014-05-08,6805.86
2014-05-07,6797.72
2014-05-06,6801.95
2014-05-05,6768.62
2014-05-02,6778.08
2014-04-30,6720.75
2014-04-29,6773.04
2014-04-28,6795.91
2014-04-25,6738.91
2014-04-23,6761.8
2014-04-22,6741.78
2014-04-21,6749.38
2014-04-17,6689.6
2014-04-16,6599.43
2014-04-15,6663.73
2014-04-11,6649.89
2014-04-10,6647.4
2014-04-09,6632.88
2014-04-07,6550.24
2014-04-04,6602.13
2014-04-03,6598.05
2014-04-02,6598.16
2014-04-01,6516.31
2014-03-31,6504.42
2014-03-28,6447.84
2014-03-27,6398.76
2014-03-26,6383.79
2014-03-25,6383.18
2014-03-24,6365.32
2014-03-22,6376.86
2014-03-21,6355.98
2014-03-20,6287.78
2014-03-19,6289.64
2014-03-18,6290.04
2014-03-14,6237.45
2014-03-13,6242.96
2014-03-12,6269.7
2014-03-11,6262.0
2014-03-10,6263.24
2014-03-07,6268.2
2014-03-06,6354.44
2014-03-05,6316.26
2014-03-04,6262.2
2014-03-03,6216.19
2014-02-28,6223.65
2014-02-26,6176.25
2014-02-25,6176.75
2014-02-24,6133.23
2014-02-21,6112.34
2014-02-20,6072.28
2014-02-19,6079.74
2014-02-18,6048.75
2014-02-17,6024.83
2014-02-14,6039.45
2014-02-13,6029.92
2014-02-12,6065.73
2014-02-11,6039.77
2014-02-10,6002.98
2014-02-07,5989.58
2014-02-06,5942.18
2014-02-05,5962.78
2014-02-04,5930.06
2014-02-03,5930.55
2014-01-31,5939.69
2014-01-30,5836.25
2014-01-29,5864.1
2014-01-28,5853.71
2014-01-27,5849.24
2014-01-24,5956.67
2014-01-23,6014.24
2014-01-22,6053.0
2014-01-21,6042.48
2014-01-20,6012.94
2014-01-17,5938.77
2014-01-16,6016.4
2014-01-15,6001.02
2014-01-14,5998.63
2014-01-13,6031.78
2014-01-10,6053.15
2014-01-09,6090.82
2014-01-08,6104.52
2014-01-07,6064.62
2014-01-06,6083.12
2014-01-03,6058.06
2014-01-02,6014.03
2014-01-01,6091.16
2013-12-31,6055.74
2013-12-30,6032.16
2013-12-27,6036.06
2013-12-26,5999.87
2013-12-24,5988.84
2013-12-23,5947.17
2013-12-20,5926.76
2013-12-19,5815.0
2013-12-18,5816.17
2013-12-17,5746.52
2013-12-16,5745.89
2013-12-13,5698.48
2013-12-12,5740.44
2013-12-11,5740.86
2013-12-10,5712.94
2013-12-09,5702.12
2013-12-06,5708.07
2013-12-05,5691.69
2013-12-04,5709.01
2013-12-03,5737.34
2013-12-02,5723.32
2013-11-29,5670.92
2013-11-28,5650.94
2013-11-27,5608.54
2013-11-26,5581.13
2013-11-25,5562.85
2013-11-22,5533.09
2013-11-21,5530.98
2013-11-20,5566.22
2013-11-19,5571.59
2013-11-18,5563.63
2013-11-14,5523.68
2013-11-13,5490.68
2013-11-12,5516.09
2013-11-11,5525.33
2013-11-08,5543.7
2013-11-07,5551.65
2013-11-06,5595.83
2013-11-05,5587.73
2013-11-03,5535.66
2013-11-01,5482.55
2013-10-31,5456.54
2013-10-30,5398.84
2013-10-29,5375.87
2013-10-28,5336.26
2013-10-25,5348.63
2013-10-24,5357.23
2013-10-23,5338.93
2013-10-22,5345.61
2013-10-21,5302.7
2013-10-18,5269.49
2013-10-17,5236.54
2013-10-15,5243.25
2013-10-14,5297.14
2013-10-11,5269.27
2013-10-10,5267.41
2013-10-09,5221.55
2013-10-08,5173.88
2013-10-07,5176.57
2013-10-04,5152.35
2013-10-03,5133.26
2013-10-01,5090.98
2013-09-30,5066.27
2013-09-27,5052.86
2013-09-26,5040.69
2013-09-25,5049.41
2013-09-24,5023.77
2013-09-23,4990.86
2013-09-20,5018.38
2013-09-19,5052.71
2013-09-18,4983.8
2013-09-17,4943.95
2013-09-16,4947.2
2013-09-13,4957.95
2013-09-12,4960.87
2013-09-11,4966.95
2013-09-10,4907.91
2013-09-06,4851.13
2013-09-05,4828.08
2013-09-04,4761.41
2013-09-03,4723.69
2013-09-02,4786.66
2013-08-30,4724.01
2013-08-29,4706.69
2013-08-28,4648.91
2013-08-27,4703.41
2013-08-26,4795.25
2013-08-23,4757.51
2013-08-22,4684.17
2013-08-21,4686.65
2013-08-20,4711.9
2013-08-19,4789.37
2013-08-16,4885.35
2013-08-14,4985.31
2013-08-13,4946.44
2013-08-12,4889.06
2013-08-08,4806.35
2013-08-07,4757.57
2013-08-06,4781.38
2013-08-05,4886.97
2013-08-02,4878.97
2013-08-01,4881.67
2013-07-31,4921.28
2013-07-30,4958.55
2013-07-29,5039.73
2013-07-26,5092.77
2013-07-25,5132.61
2013-07-24,5200.97
2013-07-23,5265.62
2013-07-22,5260.88
2013-07-19,5262.69
2013-07-18,5266.97
2013-07-17,5250.83
2013-07-16,5257.16
2013-07-15,5323.95
2013-07-12,5269.29
2013-07-11,5255.87
2013-07-10,5221.14
2013-07-09,5212.91
2013-07-08,5170.81
2013-07-05,5169.65
2013-07-04,5153.62
2013-07-03,5102.56
2013-07-02,5166.31
2013-07-01,5166.64
2013-06-28,5136.72
2013-06-27,5041.03
2013-06-26,5009.02
2013-06-25,5019.55
2013-06-24,5047.56
2013-06-21,5157.36
2013-06-20,5228.13
2013-06-19,5314.96
2013-06-18,5285.13
2013-06-17,5270.12
2013-06-14,5237.29
2013-06-13,5165.15
2013-06-12,5216.95
2013-06-11,5237.6
2013-06-10,5316.84
2013-06-07,5340.47
2013-06-06,5339.67
2013-06-05,5350.8
2013-06-04,5344.37
2013-06-03,5326.56
2013-05-31,5344.16
2013-05-30,5381.97
2013-05-29,5382.74
2013-05-28,5378.35
2013-05-27,5344.63
2013-05-24,5275.2
2013-05-23,5261.58
2013-05-22,5320.11
2013-05-21,5341.93
2013-05-20,5365.72
2013-05-17,5387.57
2013-05-16,5387.21
2013-05-15,5383.92
2013-05-14,5300.27
2013-05-13,5273.6
2013-05-11,5344.72
2013-05-10,5328.89
2013-05-09,5311.69
2013-05-08,5320.85
2013-05-07,5277.95
2013-05-06,5227.41
2013-05-03,5151.76
2013-05-02,5164.53
2013-04-30,5126.83
2013-04-29,5095.98
2013-04-26,5069.51
2013-04-25,5071.44
2013-04-23,5043.74
2013-04-22,5063.02
2013-04-18,5003.23
2013-04-17,4971.16
2013-04-16,4977.45
2013-04-15,4941.68
2013-04-12,4948.39
2013-04-11,4973.42
2013-04-10,4957.06
2013-04-09,4940.24
2013-04-08,4982.0
2013-04-05,4977.13
2013-04-04,4984.42
2013-04-03,5078.35
2013-04-02,5099.73
2013-04-01,5049.36
2013-03-28,5018.21
2013-03-26,4944.74
2013-03-25,4944.02
2013-03-22,4952.65
2013-03-21,4968.71
2013-03-20,5018.69
2013-03-19,5073.44
2013-03-18,5096.09
2013-03-15,5105.23
2013-03-14,5132.73
2013-03-13,5121.14
2013-03-12,5179.91
2013-03-11,5199.35
2013-03-08,5186.89
2013-03-07,5150.7
2013-03-06,5111.53
2013-03-05,5075.94
2013-03-04,5012.62
2013-03-01,5055.61
2013-02-28,5027.24
2013-02-27,5088.19
2013-02-26,5056.12
2013-02-25,5111.57
2013-02-22,5128.25
2013-02-21,5128.71
2013-02-20,5181.62
2013-02-19,5166.24
2013-02-18,5094.03
2013-02-15,5071.19
2013-02-14,5063.13
2013-02-13,5115.09
2013-02-12,5113.7
2013-02-11,5109.37
2013-02-08,5115.29
2013-02-07,5142.91
2013-02-06,5148.09
2013-02-05,5150.66
2013-02-04,5192.19
2013-02-01,5218.92
2013-01-31,5197.64
2013-01-30,5152.24
2013-01-29,5154.3
2013-01-28,5160.84
2013-01-25,5160.13
2013-01-24,5097.34
2013-01-23,5162.49
2013-01-22,5197.98
2013-01-21,5227.93
2013-01-18,5235.2
2013-01-17,5257.6
2013-01-16,5261.71
2013-01-15,5305.92
2013-01-14,5282.66
2013-01-11,5265.73
2013-01-10,5324.34
2013-01-09,5330.38
2013-01-08,5335.79
2013-01-07,5324.06
2013-01-04,5316.43
2013-01-03,5296.84
2013-01-02,5286.15
2013-01-01,5248.62
2012-12-31,5210.76
2012-12-28,5191.81
2012-12-27,5171.21
2012-12-26,5177.91
2012-12-24,5145.73
2012-12-21,5105.18
2012-12-20,5154.07
2012-12-19,5171.85
2012-12-18,5152.45
2012-12-17,5142.82
2012-12-14,5119.93
2012-12-13,5088.32
2012-12-12,5123.64
2012-12-11,5114.72
2012-12-10,5154.23
2012-12-07,5133.24
2012-12-06,5125.1
2012-12-05,5108.86
2012-12-04,5116.02
2012-12-03,5105.67
2012-11-30,5044.95
2012-11-29,5014.88
2012-11-27,4992.05
2012-11-26,4980.19
2012-11-23,4897.46
2012-11-22,4886.01
2012-11-21,4846.44
2012-11-20,4854.61
2012-11-19,4868.62
2012-11-16,4923.13
2012-11-15,4956.38
2012-11-13,4952.63
2012-11-12,4916.01
2012-11-09,4889.11
2012-11-08,4916.0
2012-11-07,4913.66
2012-11-06,4869.44
2012-11-05,4827.13
2012-11-02,4824.88
2012-11-01,4815.23
2012-10-31,4785.87
2012-10-30,4719.77
2012-10-29,4749.1
2012-10-26,4762.61
2012-10-25,4815.16
2012-10-23,4811.48
2012-10-22,4805.3
2012-10-19,4784.47
2012-10-18,4809.22
2012-10-17,4769.87
2012-10-16,4762.55
2012-10-15,4784.16
2012-10-12,4786.36
2012-10-11,4769.18
2012-10-10,4717.52
2012-10-09,4761.71
2012-10-08,4747.23
2012-10-05,4755.03
2012-10-04,4801.82
2012-10-03,4819.1
2012-10-01,4790.77
2012-09-28,4742.94
2012-09-27,4682.8
2012-09-26,4657.23
2012-09-25,4636.81
2012-09-24,4619.09
2012-09-21,4622.48
2012-09-20,4542.15
2012-09-18,4570.57
2012-09-17,4567.12
2012-09-14,4541.0
2012-09-13,4516.4
2012-09-12,4510.51
2012-09-11,4486.09
2012-09-10,4490.4
2012-09-08,4481.41
2012-09-07,4464.63
2012-09-06,4402.49
2012-09-05,4379.0
2012-09-04,4396.74
2012-09-03,4378.71
2012-08-31,4370.59
2012-08-30,4366.46
2012-08-29,4345.02
2012-08-28,4360.16
2012-08-27,4413.7
2012-08-24,4450.45
2012-08-23,4465.39
2012-08-22,4461.05
2012-08-21,4480.64
2012-08-17,4477.13
2012-08-16,4459.81
2012-08-14,4438.72
2012-08-13,4408.95
2012-08-10,4384.06
2012-08-09,4382.43
2012-08-08,4382.32
2012-08-07,4385.39
2012-08-06,4366.5
2012-08-03,4350.14
2012-08-02,4349.87
2012-08-01,4323.93
2012-07-31,4290.83
2012-07-30,4269.55
2012-07-27,4211.53
2012-07-26,4237.47
2012-07-25,4294.11
2012-07-24,4309.81
2012-07-23,4280.83
2012-07-20,4337.27
2012-07-19,4340.22
2012-07-18,4329.11
2012-07-17,4318.7
2012-07-16,4329.78
2012-07-13,4344.35
2012-07-12,4360.33
2012-07-11,4383.48
2012-07-10,4396.15
2012-07-09,4358.19
2012-07-06,4392.7
2012-07-05,4420.21
2012-07-04,4373.68
2012-07-03,4347.54
2012-07-02,4326.74
2012-06-29,4295.58
2012-06-28,4231.27
2012-06-27,4236.68
2012-06-26,4224.09
2012-06-25,4196.65
2012-06-22,4199.04
2012-06-21,4202.56
2012-06-20,4167.3
2012-06-19,4135.23
2012-06-18,4126.47
2012-06-15,4168.4
2012-06-14,4141.96
2012-06-13,4194.3
2012-06-12,4209.64
2012-06-11,4178.84
2012-06-08,4203.17
2012-06-07,4180.58
2012-06-06,4152.7
2012-06-05,4095.29
2012-06-04,4076.17
2012-06-01,4088.26
2012-05-31,4145.34
2012-05-30,4114.83
2012-05-29,4178.37
2012-05-28,4183.46
2012-05-25,4125.81
2012-05-24,4109.58
2012-05-23,4077.28
2012-05-22,4073.29
2012-05-21,4085.42
2012-05-18,4062.03
2012-05-17,4059.97
2012-05-16,4061.97
2012-05-15,4104.57
2012-05-14,4073.64
2012-05-11,4113.5
2012-05-10,4152.0
2012-05-09,4124.58
2012-05-08,4155.89
2012-05-07,4214.76
2012-05-04,4188.32
2012-05-03,4263.77
2012-05-02,4308.7
2012-04-30,4307.08
2012-04-28,4267.92
2012-04-27,4261.5
2012-04-26,4265.32
2012-04-25,4289.39
2012-04-24,4310.57
2012-04-23,4316.09
2012-04-20,4381.02
2012-04-19,4416.56
2012-04-18,4407.19
2012-04-17,4375.8
2012-04-16,4363.36
2012-04-13,4316.2
2012-04-12,4344.5
2012-04-11,4302.81
2012-04-10,4317.05
2012-04-09,4349.34
2012-04-04,4411.0
2012-04-03,4404.65
2012-04-02,4368.92
2012-03-30,4334.54
2012-03-29,4228.98
2012-03-28,4202.61
2012-03-27,4235.49
2012-03-26,4236.77
2012-03-23,4299.08
2012-03-22,4273.15
2012-03-21,4347.17
2012-03-20,4272.32
2012-03-19,4240.22
2012-03-16,4265.11
2012-03-15,4285.32
2012-03-14,4338.61
2012-03-13,4316.77
2012-03-12,4294.65
2012-03-09,4261.74
2012-03-07,4166.56
2012-03-06,4163.41
2012-03-05,4193.13
2012-03-03,4240.17
2012-03-02,4239.67
2012-03-01,4225.3
2012-02-29,4251.37
2012-02-28,4203.9
2012-02-27,4073.9
2012-02-24,4177.77
2012-02-23,4196.57
2012-02-22,4216.71
2012-02-21,4356.4
2012-02-17,4321.68
2012-02-16,4316.4
2012-02-15,4321.59
2012-02-14,4244.85
2012-02-13,4207.25
2012-02-10,4187.31
2012-02-09,4164.84
2012-02-08,4133.78
2012-02-07,4087.25
2012-02-06,4099.87
2012-02-03,4058.0
2012-02-02,4031.75
2012-02-01,3999.88
2012-01-31,3956.14
2012-01-30,3880.24
2012-01-27,3954.76
2012-01-25,3954.28
2012-01-24,3894.66
2012-01-23,3832.29
2012-01-20,3826.93
2012-01-19,3809.21
2012-01-18,3772.15
2012-01-17,3809.5
2012-01-16,3759.15
2012-01-13,3766.12
2012-01-12,3760.22
2012-01-11,3734.99
2012-01-10,3707.94
2012-01-09,3637.74
2012-01-07,3616.12
2012-01-06,3590.6
2012-01-05,3599.23
2012-01-04,3595.75
2012-01-03,3589.69
2012-01-02,3493.12
2011-12-30,3503.08
2011-12-29,3497.92
2011-12-28,3502.5
2011-12-27,3540.23
2011-12-26,3569.55
2011-12-23,3544.81
2011-12-22,3543.81
2011-12-21,3508.44
2011-12-20,3458.22
2011-12-19,3537.97
2011-12-16,3610.52
2011-12-15,3667.3
2011-12-14,3703.84
2011-12-13,3733.4
2011-12-12,3746.21
2011-12-09,3825.32
2011-12-08,3846.79
2011-12-07,3918.08
2011-12-05,3940.32
2011-12-02,3932.55
2011-12-01,3870.34
2011-11-30,3831.58
2011-11-29,3846.29
2011-11-28,3855.38
2011-11-25,3801.49
2011-11-24,3795.6
2011-11-23,3745.46
2011-11-22,3805.7
2011-11-21,3808.1
2011-11-18,3865.18
2011-11-17,3893.92
2011-11-16,3934.65
2011-11-15,3970.93
2011-11-14,4056.61
2011-11-11,4108.97
2011-11-09,4142.15
2011-11-08,4189.05
2011-11-04,4192.49
2011-11-03,4153.58
2011-11-02,4142.39
2011-11-01,4132.6
2011-10-31,4147.54
2011-10-28,4129.9
2011-10-26,4056.72
2011-10-25,4021.81
2011-10-24,4006.38
2011-10-21,4018.59
2011-10-20,4029.11
2011-10-19,4057.98
2011-10-18,4000.53
2011-10-17,4058.97
2011-10-14,4040.0
2011-10-13,4043.6
2011-10-12,4030.13
2011-10-11,3974.4
2011-10-10,3952.63
2011-10-07,3892.79
2011-10-05,3837.59
2011-10-04,3887.16
2011-10-03,3931.19
2011-09-30,3998.97
2011-09-29,4012.44
2011-09-28,4006.2
2011-09-27,4031.98
2011-09-26,3965.44
2011-09-23,4026.77
2011-09-22,4065.49
2011-09-21,4189.42
2011-09-20,4163.46
2011-09-19,4127.57
2011-09-16,4122.58
2011-09-15,4119.07
2011-09-14,4094.44
2011-09-13,4084.82
2011-09-12,4082.4
2011-09-09,4199.42
2011-09-08,4233.29
2011-09-07,4216.19
2011-09-06,4157.68
2011-09-05,4148.21
2011-09-02,4122.75
2011-08-30,4091.87
2011-08-29,4022.35
2011-08-26,3924.87
2011-08-25,4010.15
2011-08-24,4063.12
2011-08-23,4092.99
2011-08-22,4051.7
2011-08-19,4011.33
2011-08-18,4062.42
2011-08-17,4153.74
2011-08-16,4197.7
2011-08-12,4240.27
2011-08-11,4267.57
2011-08-10,4274.47
2011-08-09,4174.94
2011-08-08,4215.73
2011-08-05,4265.11
2011-08-04,4316.4
2011-08-03,4350.41
2011-08-02,4366.47
2011-08-01,4426.17
2011-07-29,4427.89
2011-07-28,4457.36
2011-07-27,4513.51
2011-07-26,4513.16
2011-07-25,4562.62
2011-07-22,4549.2
2011-07-21,4484.41
2011-07-20,4508.55
2011-07-19,4543.84
2011-07-18,4517.3
2011-07-15,4499.29
2011-07-14,4495.71
2011-07-13,4473.67
2011-07-12,4420.86
2011-07-11,4471.47
2011-07-08,4481.94
2011-07-07,4510.03
2011-07-06,4461.65
2011-07-05,4443.97
2011-07-04,4443.78
2011-07-01,4395.84
2011-06-30,4381.41
2011-06-29,4369.64
2011-06-28,4333.14
2011-06-27,4309.48
2011-06-24,4261.31
2011-06-23,4168.06
2011-06-22,4167.8
2011-06-21,4194.84
2011-06-20,4199.22
2011-06-17,4303.83
2011-06-16,4341.54
2011-06-15,4367.69
2011-06-14,4392.56
2011-06-13,4368.23
2011-06-10,4352.42
2011-06-09,4374.29
2011-06-08,4380.08
2011-06-07,4383.55
2011-06-06,4366.24
2011-06-03,4360.94
2011-06-02,4368.61
2011-06-01,4404.39
2011-05-31,4366.45
2011-05-30,4319.59
2011-05-27,4282.29
2011-05-26,4213.98
2011-05-25,4195.67
2011-05-24,4208.56
2011-05-23,4191.53
2011-05-20,4264.2
2011-05-19,4222.03
2011-05-18,4242.76
2011-05-17,4261.22
2011-05-16,4303.17
2011-05-13,4350.86
2011-05-12,4309.37
2011-05-11,4351.53
2011-05-10,4323.79
2011-05-09,4321.75
2011-05-06,4317.96
2011-05-05,4240.34
2011-05-04,4284.48
2011-05-03,4307.28
2011-05-02,4374.03
2011-04-29,4413.17
2011-04-28,4472.38
2011-04-27,4507.71
2011-04-26,4511.0
2011-04-25,4528.05
2011-04-21,4521.56
2011-04-20,4525.46
2011-04-19,4475.93
2011-04-18,4459.6
2011-04-15,4525.47
2011-04-13,4523.81
2011-04-11,4463.82
2011-04-08,4471.82
2011-04-07,4534.55
2011-04-06,4498.95
2011-04-05,4501.19
2011-04-04,4465.05
2011-04-01,4399.39
2011-03-31,4351.94
2011-03-30,4355.08
2011-03-29,4292.49
2011-03-28,4275.9
2011-03-25,4242.92
2011-03-24,4204.12
2011-03-23,4172.46
2011-03-22,4149.98
2011-03-21,4105.78
2011-03-18,4112.16
2011-03-17,4144.62
2011-03-16,4140.22
2011-03-15,4082.77
2011-03-14,4126.29
2011-03-11,4101.64
2011-03-10,4119.72
2011-03-09,4135.22
2011-03-08,4095.3
2011-03-07,4053.02
2011-03-04,4108.21
2011-03-03,4105.04
2011-03-01,4081.25
2011-02-28,3957.82
2011-02-25,3933.63
2011-02-24,3930.96
2011-02-23,4058.21
2011-02-22,4090.67
2011-02-21,4126.97
2011-02-18,4104.63
2011-02-17,4161.39
2011-02-16,4117.36
2011-02-15,4109.51
2011-02-14,4067.09
2011-02-11,3934.54
2011-02-10,3835.44
2011-02-09,3840.08
2011-02-08,3954.42
2011-02-07,4034.5
2011-02-04,4059.58
2011-02-03,4122.89
2011-02-02,4083.44
2011-02-01,4091.15
2011-01-31,4151.23
2011-01-28,4120.26
2011-01-27,4219.22
2011-01-25,4296.89
2011-01-24,4326.77
2011-01-21,4295.26
2011-01-20,4292.38
2011-01-19,4275.81
2011-01-18,4233.59
2011-01-17,4221.9
2011-01-14,4266.9
2011-01-13,4319.34
2011-01-12,4358.73
2011-01-11,4286.14
2011-01-10,4290.49
2011-01-07,4402.3
2011-01-06,4524.38
2011-01-05,4573.3
2011-01-04,4645.51
2011-01-03,4660.96
2010-12-31,4618.01
2010-12-30,4570.19
2010-12-29,4551.86
2010-12-28,4522.52
2010-12-27,4536.2
2010-12-24,4540.55
2010-12-23,4526.21
2010-12-22,4528.72
2010-12-21,4523.09
2010-12-20,4494.9
2010-12-16,4503.41
2010-12-15,4490.15
2010-12-14,4570.19
2010-12-13,4511.88
2010-12-10,4425.65
2010-12-09,4336.73
2010-12-08,4513.22
2010-12-07,4602.16
2010-12-06,4673.35
2010-12-03,4697.15
2010-12-02,4798.43
2010-12-01,4751.09
2010-11-30,4623.16
2010-11-29,4576.16
2010-11-26,4542.22
2010-11-25,4617.51
2010-11-24,4718.65
2010-11-23,4812.71
2010-11-22,4853.92
2010-11-19,4797.52
2010-11-18,4880.45
2010-11-16,4887.34
2010-11-15,4987.54
2010-11-12,4962.88
2010-11-11,5092.12
2010-11-10,5141.78
2010-11-09,5118.45
2010-11-08,5108.79
2010-11-05,5110.49
2010-11-04,5084.11
2010-11-03,5041.5
2010-11-02,5008.87
2010-11-01,4979.58
2010-10-29,4902.88
2010-10-28,4925.94
2010-10-27,4981.69
2010-10-26,4982.48
2010-10-25,4956.97
2010-10-22,4908.74
2010-10-21,4895.15
2010-10-20,4837.6
2010-10-19,4840.53
2010-10-18,4836.31
2010-10-15,4862.84
2010-10-14,4940.55
2010-10-13,4947.36
2010-10-12,4887.58
2010-10-11,4905.14
2010-10-08,4848.78
2010-10-07,4884.78
2010-10-06,4907.45
2010-10-05,4840.45
2010-10-04,4821.69
2010-10-01,4771.33
2010-09-30,4693.06
2010-09-29,4705.27
2010-09-28,4732.5
2010-09-27,4722.58
2010-09-24,4715.46
2010-09-23,4665.67
2010-09-22,4664.32
2010-09-21,4681.21
2010-09-20,4737.6
2010-09-17,4710.91
2010-09-16,4641.79
2010-09-15,4690.49
2010-09-14,4679.9
2010-09-13,4693.29
2010-09-09,4646.98
2010-09-08,4622.74
2010-09-07,4613.17
2010-09-06,4620.98
2010-09-03,4558.61
2010-09-02,4514.73
2010-09-01,4470.08
2010-08-31,4411.06
2010-08-30,4427.72
2010-08-27,4430.04
2010-08-26,4454.82
2010-08-25,4447.72
2010-08-24,4490.64
2010-08-23,4515.04
2010-08-20,4481.43
2010-08-19,4478.99
2010-08-18,4436.16
2010-08-17,4404.67
2010-08-16,4378.81
2010-08-13,4352.25
2010-08-12,4302.25
2010-08-11,4281.04
2010-08-10,4310.82
2010-08-09,4331.18
2010-08-06,4282.8
2010-08-05,4279.19
2010-08-04,4277.25
2010-08-03,4270.76
2010-08-02,4253.59
2010-07-30,4222.96
2010-07-29,4192.87
2010-07-28,4183.61
2010-07-27,4183.34
2010-07-26,4182.13
2010-07-23,4216.86
2010-07-22,4226.02
2010-07-21,4214.38
