Date,NIFTY_SMALLCAP250_MOMENTUM_QUALITY_100
2015-03-17,11262.07
2015-03-16,11142.97
2015-03-13,11232.35
2015-03-12,11327.76
2015-03-11,11149.83
2015-03-10,11131.9
2015-03-09,11150.01
2015-03-05,11308.33
2015-03-04,11180.4
2015-03-03,11353.63
2015-03-02,11170.36
2015-02-28,10909.3
2015-02-27,10933.81
2015-02-26,10758.37
2015-02-25,10844.2
2015-02-24,10805.52
2015-02-23,10880.51
2015-02-20,10963.5
2015-02-19,10936.1
2015-02-18,10961.68
2015-02-16,10912.51
2015-02-13,10894.77
2015-02-12,10807.44
2015-02-11,10622.32
2015-02-10,10481.71
2015-02-09,10429.9
2015-02-06,10582.72
2015-02-05,10771.5
2015-02-04,10861.26
2015-02-03,10920.92
2015-02-02,10936.93
2015-01-30,10778.57
2015-01-29,10813.7
2015-01-28,10790.91
2015-01-27,10780.84
2015-01-23,10795.15
2015-01-22,10884.28
2015-01-21,10811.34
2015-01-20,10832.71
2015-01-19,10788.34
2015-01-16,10688.46
2015-01-15,10650.89
2015-01-14,10525.05
2015-01-13,10527.94
2015-01-12,10458.95
2015-01-09,10346.54
2015-01-08,10361.63
2015-01-07,10171.32
2015-01-06,10164.51
2015-01-05,10501.09
2015-01-02,10499.79
2015-01-01,10402.51
2014-12-31,10304.6
2014-12-30,10161.6
2014-12-29,10097.47
2014-12-26,10042.58
2014-12-24,10042.8
2014-12-23,10048.64
2014-12-22,10057.05
2014-12-19,10004.6
2014-12-18,9882.85
2014-12-17,9594.51
2014-12-16,9681.89
2014-12-15,10033.8
2014-12-12,10038.2
2014-12-11,10165.7
2014-12-10,10259.46
2014-12-09,10135.33
2014-12-08,10264.86
2014-12-05,10355.18
2014-12-04,10341.61
2014-12-03,10258.75
2014-12-02,10086.12
2014-12-01,10000.42
2014-11-28,10114.7
2014-11-27,10106.07
2014-11-26,10063.64
2014-11-25,10007.57
2014-11-24,10111.82
2014-11-21,10139.91
2014-11-20,10211.5
2014-11-19,10235.31
2014-11-18,10285.29
2014-11-17,10229.93
2014-11-14,10072.52
2014-11-13,10027.85
2014-11-12,10085.23
2014-11-11,10021.3
2014-11-10,9990.22
2014-11-07,10015.32
2014-11-05,9947.77
2014-11-03,9957.3
2014-10-31,9815.89
2014-10-30,9705.73
2014-10-29,9606.54
2014-10-28,9485.94
2014-10-27,9457.06
2014-10-23,9509.22
2014-10-22,9413.69
2014-10-21,9317.17
2014-10-20,9258.92
2014-10-17,9192.5
2014-10-16,9213.77
2014-10-14,9542.94
2014-10-13,9530.42
2014-10-10,9476.58
2014-10-09,9569.9
2014-10-08,9383.23
2014-10-07,9449.3
2014-10-01,9505.47
2014-09-30,9534.92
2014-09-29,9467.3
2014-09-26,9248.76
2014-09-25,9211.63
2014-09-24,9509.08
2014-09-23,9677.35
2014-09-22,9882.26
2014-09-19,9825.19
2014-09-18,9685.54
2014-09-17,9466.54
2014-09-16,9459.62
2014-09-15,9801.6
2014-09-12,9786.29
2014-09-11,9744.25
2014-09-10,9647.31
2014-09-09,9587.98
2014-09-08,9512.34
2014-09-05,9338.41
2014-09-04,9298.71
2014-09-03,9263.52
2014-09-02,9183.19
2014-09-01,9076.73
2014-08-28,8957.64
2014-08-27,8956.45
2014-08-26,8887.49
2014-08-25,8915.76
2014-08-22,8952.52
2014-08-21,8915.71
2014-08-20,8867.05
2014-08-19,8819.69
2014-08-18,8711.12
2014-08-14,8524.62
2014-08-13,8422.01
2014-08-12,8574.96
2014-08-11,8512.45
2014-08-08,8446.33
2014-08-07,8600.33
2014-08-06,8648.44
2014-08-05,8651.92
2014-08-04,8562.89
2014-08-01,8477.63
2014-07-31,8541.68
2014-07-30,8526.67
2014-07-28,8532.36
2014-07-25,8557.86
2014-07-24,8732.2
2014-07-23,8703.28
2014-07-22,8739.52
2014-07-21,8732.99
2014-07-18,8663.58
2014-07-17,8670.55
2014-07-16,8504.63
2014-07-15,8333.86
2014-07-14,8173.63
2014-07-11,8198.13
2014-07-10,8419.97
2014-07-09,8377.12
2014-07-08,8518.26
2014-07-07,8855.38
2014-07-04,8852.17
2014-07-03,8797.04
2014-07-02,8805.24
2014-07-01,8685.06
2014-06-30,8649.75
2014-06-27,8494.22
2014-06-26,8418.29
2014-06-25,8403.8
2014-06-24,8387.59
2014-06-23,8257.8
2014-06-20,8242.0
2014-06-19,8234.09
2014-06-18,8241.57
2014-06-17,8236.61
2014-06-16,8061.77
2014-06-13,7988.77
2014-06-12,8168.05
2014-06-11,8122.92
2014-06-10,8151.31
2014-06-09,8169.69
2014-06-06,8010.1
2014-06-05,7907.19
2014-06-04,7860.29
2014-06-03,7727.98
2014-06-02,7617.78
2014-05-30,7458.22
2014-05-29,7449.62
2014-05-28,7519.0
2014-05-27,7448.91
2014-05-26,7478.61
2014-05-23,7649.25
2014-05-22,7530.45
2014-05-21,7339.7
2014-05-20,7216.01
2014-05-19,7074.34
2014-05-16,6832.85
2014-05-15,6804.78
2014-05-14,6877.8
2014-05-13,6868.99
2014-05-12,6796.51
2014-05-09,6779.98
2014-05-08,6721.09
2014-05-07,6664.95
2014-05-06,6677.87
2014-05-05,6624.82
2014-05-02,6627.68
2014-04-30,6576.04
2014-04-29,6627.34
2014-04-28,6610.91
2014-04-25,6586.68
2014-04-23,6606.21
2014-04-22,6567.72
2014-04-21,6559.66
2014-04-17,6457.93
2014-04-16,6367.17
2014-04-15,6430.75
2014-04-11,6465.64
2014-04-10,6438.49
2014-04-09,6412.43
2014-04-07,6292.51
2014-04-04,6325.61
2014-04-03,6307.31
2014-04-02,6337.56
2014-04-01,6249.18
2014-03-31,6237.37
2014-03-28,6204.13
2014-03-27,6130.07
2014-03-26,6099.84
2014-03-25,6069.88
2014-03-24,6050.63
2014-03-22,6061.04
2014-03-21,6028.55
2014-03-20,5977.11
2014-03-19,5952.24
2014-03-18,5932.46
2014-03-14,5875.82
2014-03-13,5897.23
2014-03-12,5954.46
2014-03-11,5961.58
2014-03-10,5956.15
2014-03-07,5952.71
2014-03-06,6020.63
2014-03-05,5949.24
2014-03-04,5932.04
2014-03-03,5859.3
2014-02-28,5857.23
2014-02-26,5808.02
2014-02-25,5799.2
2014-02-24,5761.97
2014-02-21,5722.8
2014-02-20,5663.82
2014-02-19,5663.83
2014-02-18,5614.67
2014-02-17,5552.83
2014-02-14,5559.61
2014-02-13,5560.29
2014-02-12,5626.98
2014-02-11,5610.48
2014-02-10,5599.93
2014-02-07,5567.26
2014-02-06,5529.43
2014-02-05,5553.48
2014-02-04,5500.18
2014-02-03,5493.1
2014-01-31,5495.95
2014-01-30,5386.51
2014-01-29,5442.22
2014-01-28,5455.99
2014-01-27,5433.14
2014-01-24,5531.95
2014-01-23,5626.39
2014-01-22,5661.93
2014-01-21,5639.63
2014-01-20,5612.96
2014-01-17,5543.73
2014-01-16,5654.0
2014-01-15,5674.73
2014-01-14,5669.73
2014-01-13,5678.05
2014-01-10,5665.62
2014-01-09,5694.8
2014-01-08,5731.91
2014-01-07,5720.61
2014-01-06,5725.58
2014-01-03,5676.83
2014-01-02,5626.41
2014-01-01,5728.44
2013-12-31,5673.2
2013-12-30,5644.21
2013-12-27,5648.61
2013-12-26,5634.57
2013-12-24,5588.34
2013-12-23,5539.34
2013-12-20,5497.24
2013-12-19,5376.56
2013-12-18,5370.89
2013-12-17,5302.08
2013-12-16,5304.58
2013-12-13,5242.12
2013-12-12,5290.42
2013-12-11,5291.33
2013-12-10,5286.37
2013-12-09,5307.78
2013-12-06,5307.84
2013-12-05,5301.28
2013-12-04,5291.59
2013-12-03,5296.05
2013-12-02,5305.85
2013-11-29,5256.72
2013-11-28,5200.59
2013-11-27,5160.61
2013-11-26,5157.88
2013-11-25,5189.08
2013-11-22,5154.22
2013-11-21,5134.74
2013-11-20,5185.33
2013-11-19,5182.72
2013-11-18,5168.18
2013-11-14,5108.29
2013-11-13,5026.5
2013-11-12,5020.89
2013-11-11,5024.28
2013-11-08,5079.02
2013-11-07,5072.58
2013-11-06,5126.27
2013-11-05,5091.39
2013-11-03,5065.26
2013-11-01,4985.94
2013-10-31,4959.86
2013-10-30,4908.97
2013-10-29,4885.4
2013-10-28,4836.75
2013-10-25,4838.06
2013-10-24,4854.34
2013-10-23,4847.28
2013-10-22,4885.05
2013-10-21,4845.44
2013-10-18,4794.86
2013-10-17,4763.26
2013-10-15,4750.55
2013-10-14,4812.22
2013-10-11,4766.37
2013-10-10,4737.94
2013-10-09,4673.39
2013-10-08,4630.48
2013-10-07,4589.1
2013-10-04,4543.35
2013-10-03,4501.07
2013-10-01,4446.87
2013-09-30,4425.07
2013-09-27,4430.24
2013-09-26,4431.55
2013-09-25,4411.83
2013-09-24,4399.23
2013-09-23,4395.05
2013-09-20,4414.38
2013-09-19,4456.59
2013-09-18,4404.49
2013-09-17,4399.69
2013-09-16,4383.29
2013-09-13,4415.06
2013-09-12,4390.7
2013-09-11,4417.92
2013-09-10,4362.82
2013-09-06,4319.41
2013-09-05,4306.13
2013-09-04,4231.87
2013-09-03,4206.55
2013-09-02,4246.81
2013-08-30,4194.75
2013-08-29,4178.66
2013-08-28,4129.2
2013-08-27,4169.21
2013-08-26,4254.37
2013-08-23,4243.16
2013-08-22,4199.79
2013-08-21,4168.02
2013-08-20,4206.55
2013-08-19,4201.07
2013-08-16,4240.59
2013-08-14,4344.51
2013-08-13,4325.85
2013-08-12,4267.79
2013-08-08,4198.09
2013-08-07,4145.54
2013-08-06,4098.58
2013-08-05,4183.28
2013-08-02,4153.43
2013-08-01,4191.12
2013-07-31,4239.47
2013-07-30,4289.45
2013-07-29,4399.44
2013-07-26,4451.56
2013-07-25,4467.41
2013-07-24,4503.66
2013-07-23,4581.01
2013-07-22,4571.16
2013-07-19,4585.39
2013-07-18,4592.27
2013-07-17,4558.37
2013-07-16,4570.52
2013-07-15,4627.23
2013-07-12,4592.75
2013-07-11,4584.69
2013-07-10,4536.9
2013-07-09,4524.36
2013-07-08,4486.68
2013-07-05,4498.32
2013-07-04,4490.59
2013-07-03,4451.62
2013-07-02,4540.53
2013-07-01,4545.33
2013-06-28,4470.03
2013-06-27,4384.93
2013-06-26,4369.8
2013-06-25,4388.03
2013-06-24,4406.67
2013-06-21,4489.8
2013-06-20,4555.8
2013-06-19,4639.77
2013-06-18,4608.58
2013-06-17,4599.93
2013-06-14,4581.81
2013-06-13,4532.47
2013-06-12,4596.2
2013-06-11,4640.7
2013-06-10,4716.17
2013-06-07,4742.97
2013-06-06,4758.88
2013-06-05,4741.89
2013-06-04,4743.08
2013-06-03,4723.14
2013-05-31,4715.82
2013-05-30,4791.33
2013-05-29,4784.99
2013-05-28,4799.76
2013-05-27,4786.35
2013-05-24,4738.43
2013-05-23,4698.75
2013-05-22,4795.5
2013-05-21,4840.39
2013-05-20,4880.13
2013-05-17,4885.17
2013-05-16,4873.72
2013-05-15,4876.45
2013-05-14,4804.13
2013-05-13,4821.51
2013-05-11,4893.91
2013-05-10,4880.33
2013-05-09,4886.99
2013-05-08,4899.83
2013-05-07,4851.54
2013-05-06,4805.14
2013-05-03,4736.12
2013-05-02,4759.26
2013-04-30,4731.61
2013-04-29,4718.22
2013-04-26,4687.31
2013-04-25,4718.32
2013-04-23,4704.28
2013-04-22,4707.92
2013-04-18,4664.79
2013-04-17,4630.61
2013-04-16,4620.95
2013-04-15,4591.43
2013-04-12,4562.68
2013-04-11,4579.45
2013-04-10,4567.04
2013-04-09,4550.27
2013-04-08,4586.43
2013-04-05,4572.38
2013-04-04,4587.21
2013-04-03,4695.9
2013-04-02,4710.01
2013-04-01,4631.83
2013-03-28,4565.03
2013-03-26,4508.45
2013-03-25,4498.0
2013-03-22,4492.16
2013-03-21,4516.1
2013-03-20,4559.52
2013-03-19,4624.92
2013-03-18,4665.44
2013-03-15,4669.12
2013-03-14,4706.3
2013-03-13,4702.13
2013-03-12,4756.56
2013-03-11,4771.8
2013-03-08,4777.97
2013-03-07,4752.37
2013-03-06,4730.89
2013-03-05,4690.31
2013-03-04,4626.99
2013-03-01,4689.93
2013-02-28,4696.77
2013-02-27,4756.74
2013-02-26,4731.51
2013-02-25,4810.6
2013-02-22,4836.08
2013-02-21,4837.21
2013-02-20,4901.25
2013-02-19,4886.39
2013-02-18,4839.97
2013-02-15,4820.98
2013-02-14,4833.07
2013-02-13,4879.8
2013-02-12,4881.69
2013-02-11,4891.46
2013-02-08,4896.02
2013-02-07,4917.03
2013-02-06,4962.75
2013-02-05,4952.21
2013-02-04,4981.65
2013-02-01,5022.08
2013-01-31,5043.47
2013-01-30,5034.44
2013-01-29,5034.24
2013-01-28,5051.57
2013-01-25,5037.24
2013-01-24,4988.67
2013-01-23,5066.27
2013-01-22,5113.38
2013-01-21,5144.31
2013-01-18,5139.33
2013-01-17,5157.04
2013-01-16,5157.99
2013-01-15,5223.85
2013-01-14,5208.73
2013-01-11,5168.77
2013-01-10,5213.79
2013-01-09,5213.1
2013-01-08,5216.48
2013-01-07,5225.65
2013-01-04,5221.66
2013-01-03,5191.54
2013-01-02,5175.98
2013-01-01,5125.61
2012-12-31,5073.99
2012-12-28,5050.76
2012-12-27,5029.15
2012-12-26,5047.98
2012-12-24,5013.8
2012-12-21,4969.54
2012-12-20,5039.12
2012-12-19,5058.17
2012-12-18,5043.55
2012-12-17,5010.99
2012-12-14,4984.67
2012-12-13,4973.1
2012-12-12,5054.1
2012-12-11,5046.67
2012-12-10,5084.52
2012-12-07,5048.74
2012-12-06,5045.24
2012-12-05,5015.72
2012-12-04,5009.83
2012-12-03,5022.63
2012-11-30,4944.44
2012-11-29,4887.05
2012-11-27,4826.79
2012-11-26,4798.17
2012-11-23,4774.68
2012-11-22,4748.23
2012-11-21,4734.63
2012-11-20,4735.82
2012-11-19,4771.12
2012-11-16,4792.7
2012-11-15,4809.11
2012-11-13,4805.26
2012-11-12,4763.91
2012-11-09,4741.63
2012-11-08,4756.16
2012-11-07,4760.51
2012-11-06,4737.49
2012-11-05,4687.24
2012-11-02,4703.36
2012-11-01,4693.19
2012-10-31,4667.87
2012-10-30,4617.27
2012-10-29,4647.61
2012-10-26,4639.05
2012-10-25,4683.19
2012-10-23,4685.07
2012-10-22,4688.49
2012-10-19,4685.85
2012-10-18,4720.96
2012-10-17,4666.46
2012-10-16,4670.0
2012-10-15,4693.08
2012-10-12,4673.34
2012-10-11,4663.01
2012-10-10,4630.29
2012-10-09,4681.28
2012-10-08,4657.47
2012-10-05,4677.2
2012-10-04,4730.53
2012-10-03,4747.02
2012-10-01,4724.77
2012-09-28,4651.27
2012-09-27,4603.7
2012-09-26,4594.4
2012-09-25,4589.8
2012-09-24,4564.68
2012-09-21,4544.01
2012-09-20,4479.69
2012-09-18,4509.34
2012-09-17,4471.16
2012-09-14,4446.93
2012-09-13,4425.39
2012-09-12,4423.53
2012-09-11,4392.17
2012-09-10,4370.75
2012-09-08,4347.23
2012-09-07,4322.56
2012-09-06,4271.05
2012-09-05,4256.18
2012-09-04,4261.18
2012-09-03,4239.13
2012-08-31,4219.07
2012-08-30,4216.45
2012-08-29,4212.22
2012-08-28,4250.96
2012-08-27,4297.58
2012-08-24,4341.76
2012-08-23,4359.0
2012-08-22,4357.01
2012-08-21,4369.57
2012-08-17,4364.28
2012-08-16,4361.14
2012-08-14,4335.14
2012-08-13,4291.8
2012-08-10,4283.83
2012-08-09,4291.96
2012-08-08,4287.15
2012-08-07,4297.88
2012-08-06,4275.6
2012-08-03,4253.19
2012-08-02,4272.08
2012-08-01,4247.74
2012-07-31,4198.0
2012-07-30,4173.77
2012-07-27,4126.36
2012-07-26,4176.5
2012-07-25,4266.59
2012-07-24,4285.3
2012-07-23,4279.32
2012-07-20,4327.3
2012-07-19,4326.52
2012-07-18,4310.68
2012-07-17,4290.98
2012-07-16,4309.71
2012-07-13,4333.8
2012-07-12,4327.3
2012-07-11,4358.09
2012-07-10,4363.41
2012-07-09,4324.61
2012-07-06,4368.04
2012-07-05,4398.82
2012-07-04,4331.19
2012-07-03,4308.44
2012-07-02,4279.82
2012-06-29,4245.78
2012-06-28,4172.17
2012-06-27,4161.21
2012-06-26,4145.04
2012-06-25,4142.78
2012-06-22,4140.9
2012-06-21,4136.93
2012-06-20,4100.62
2012-06-19,4072.11
2012-06-18,4053.99
2012-06-15,4094.13
2012-06-14,4076.02
2012-06-13,4107.34
2012-06-12,4103.03
2012-06-11,4080.88
2012-06-08,4086.59
2012-06-07,4066.7
2012-06-06,4042.6
2012-06-05,3975.27
2012-06-04,3962.89
2012-06-01,3975.77
2012-05-31,4030.38
2012-05-30,4017.93
2012-05-29,4062.09
2012-05-28,4061.68
2012-05-25,4019.66
2012-05-24,4002.7
2012-05-23,3985.7
2012-05-22,4001.81
2012-05-21,4027.84
2012-05-18,4006.52
2012-05-17,4003.04
2012-05-16,3983.43
2012-05-15,4021.63
2012-05-14,3986.85
2012-05-11,4042.98
2012-05-10,4073.72
2012-05-09,4070.54
2012-05-08,4106.19
2012-05-07,4170.31
2012-05-04,4149.55
2012-05-03,4229.46
2012-05-02,4262.45
2012-04-30,4255.32
2012-04-28,4208.28
2012-04-27,4204.17
2012-04-26,4205.23
2012-04-25,4227.87
2012-04-24,4254.35
2012-04-23,4271.04
2012-04-20,4314.06
2012-04-19,4345.29
2012-04-18,4327.18
2012-04-17,4313.5
2012-04-16,4275.96
2012-04-13,4236.0
2012-04-12,4262.32
2012-04-11,4220.49
2012-04-10,4225.34
2012-04-09,4206.82
2012-04-04,4249.38
2012-04-03,4265.85
2012-04-02,4216.7
2012-03-30,4175.04
2012-03-29,4086.87
2012-03-28,4086.79
2012-03-27,4105.4
2012-03-26,4107.7
2012-03-23,4162.14
2012-03-22,4148.3
2012-03-21,4212.79
2012-03-20,4146.58
2012-03-19,4120.55
2012-03-16,4140.19
2012-03-15,4164.79
2012-03-14,4205.75
2012-03-13,4201.63
2012-03-12,4163.86
2012-03-09,4145.48
2012-03-07,4070.89
2012-03-06,4076.22
2012-03-05,4113.08
2012-03-03,4148.39
2012-03-02,4134.41
2012-03-01,4137.16
2012-02-29,4147.95
2012-02-28,4121.0
2012-02-27,4024.96
2012-02-24,4132.14
2012-02-23,4154.54
2012-02-22,4183.48
2012-02-21,4319.83
2012-02-17,4271.51
2012-02-16,4284.73
2012-02-15,4251.55
2012-02-14,4201.74
2012-02-13,4152.78
2012-02-10,4131.93
2012-02-09,4113.57
2012-02-08,4073.86
2012-02-07,4012.39
2012-02-06,4000.35
2012-02-03,3953.46
2012-02-02,3923.45
2012-02-01,3880.77
2012-01-31,3850.72
2012-01-30,3790.79
2012-01-27,3857.26
2012-01-25,3828.22
2012-01-24,3791.14
2012-01-23,3752.07
2012-01-20,3769.54
2012-01-19,3775.22
2012-01-18,3737.46
2012-01-17,3764.14
2012-01-16,3711.08
2012-01-13,3717.87
2012-01-12,3672.12
2012-01-11,3671.23
2012-01-10,3632.6
2012-01-09,3557.49
2012-01-07,3529.17
2012-01-06,3492.03
2012-01-05,3496.7
2012-01-04,3492.6
2012-01-03,3497.31
2012-01-02,3431.19
2011-12-30,3435.69
2011-12-29,3427.78
2011-12-28,3429.98
2011-12-27,3459.78
2011-12-26,3479.76
2011-12-23,3447.86
2011-12-22,3435.96
2011-12-21,3423.66
2011-12-20,3385.64
2011-12-19,3463.26
2011-12-16,3536.82
2011-12-15,3604.39
2011-12-14,3661.92
2011-12-13,3700.7
2011-12-12,3721.28
2011-12-09,3796.04
2011-12-08,3818.14
2011-12-07,3882.62
2011-12-05,3874.31
2011-12-02,3870.82
2011-12-01,3834.35
2011-11-30,3806.53
2011-11-29,3837.51
2011-11-28,3861.48
2011-11-25,3826.05
2011-11-24,3804.75
2011-11-23,3765.99
2011-11-22,3836.6
2011-11-21,3844.32
2011-11-18,3918.31
2011-11-17,3955.37
2011-11-16,3992.0
2011-11-15,4034.48
2011-11-14,4142.45
2011-11-11,4203.75
2011-11-09,4247.7
2011-11-08,4280.57
2011-11-04,4274.36
2011-11-03,4247.91
2011-11-02,4252.26
2011-11-01,4258.73
2011-10-31,4277.16
2011-10-28,4263.13
2011-10-26,4222.98
2011-10-25,4179.02
2011-10-24,4183.09
2011-10-21,4204.59
2011-10-20,4191.39
2011-10-19,4211.44
2011-10-18,4172.06
2011-10-17,4214.71
2011-10-14,4204.5
2011-10-13,4189.04
2011-10-12,4194.43
2011-10-11,4146.77
2011-10-10,4126.96
2011-10-07,4070.2
2011-10-05,4002.25
2011-10-04,4068.82
2011-10-03,4095.74
2011-09-30,4144.19
2011-09-29,4139.49
2011-09-28,4147.87
2011-09-27,4194.09
2011-09-26,4129.54
2011-09-23,4198.48
2011-09-22,4241.97
2011-09-21,4371.43
2011-09-20,4329.57
2011-09-19,4256.9
2011-09-16,4265.26
2011-09-15,4248.45
2011-09-14,4235.1
2011-09-13,4220.41
2011-09-12,4222.82
2011-09-09,4294.39
2011-09-08,4310.01
2011-09-07,4291.69
2011-09-06,4243.76
2011-09-05,4196.66
2011-09-02,4166.05
2011-08-30,4135.68
2011-08-29,4078.56
2011-08-26,3996.07
2011-08-25,4079.33
2011-08-24,4114.74
2011-08-23,4130.04
2011-08-22,4077.15
2011-08-19,4018.19
2011-08-18,4061.08
2011-08-17,4159.45
2011-08-16,4183.84
2011-08-12,4217.91
2011-08-11,4207.28
2011-08-10,4218.93
2011-08-09,4109.42
2011-08-08,4171.61
2011-08-05,4262.32
2011-08-04,4359.0
2011-08-03,4385.77
2011-08-02,4396.91
2011-08-01,4462.23
2011-07-29,4482.11
2011-07-28,4512.57
2011-07-27,4546.82
2011-07-26,4536.79
2011-07-25,4565.59
2011-07-22,4554.36
2011-07-21,4492.35
2011-07-20,4503.05
2011-07-19,4508.98
2011-07-18,4477.04
2011-07-15,4461.47
2011-07-14,4450.33
2011-07-13,4426.09
2011-07-12,4362.06
2011-07-11,4403.13
2011-07-08,4412.97
2011-07-07,4445.35
2011-07-06,4398.67
2011-07-05,4370.55
2011-07-04,4374.33
2011-07-01,4331.3
2011-06-30,4305.04
2011-06-29,4284.69
2011-06-28,4238.42
2011-06-27,4203.28
2011-06-24,4157.13
2011-06-23,4082.46
2011-06-22,4076.26
2011-06-21,4108.12
2011-06-20,4108.86
2011-06-17,4225.34
2011-06-16,4272.16
2011-06-15,4315.46
2011-06-14,4342.26
2011-06-13,4305.7
2011-06-10,4293.59
2011-06-09,4305.16
2011-06-08,4300.45
2011-06-07,4307.01
2011-06-06,4282.51
2011-06-03,4278.44
2011-06-02,4287.58
2011-06-01,4295.99
2011-05-31,4257.52
2011-05-30,4209.84
2011-05-27,4179.37
2011-05-26,4135.04
2011-05-25,4118.69
2011-05-24,4120.72
2011-05-23,4111.66
2011-05-20,4166.73
2011-05-19,4137.41
2011-05-18,4151.11
2011-05-17,4162.76
2011-05-16,4187.21
2011-05-13,4219.44
2011-05-12,4186.14
2011-05-11,4225.9
2011-05-10,4188.75
2011-05-09,4178.86
2011-05-06,4160.84
2011-05-05,4116.18
2011-05-04,4158.74
2011-05-03,4173.45
2011-05-02,4250.8
2011-04-29,4308.6
2011-04-28,4364.2
2011-04-27,4385.58
2011-04-26,4399.51
2011-04-25,4385.21
2011-04-21,4383.03
2011-04-20,4385.06
2011-04-19,4330.41
2011-04-18,4319.08
2011-04-15,4389.52
2011-04-13,4389.65
2011-04-11,4322.52
2011-04-08,4351.68
2011-04-07,4424.0
2011-04-06,4374.99
2011-04-05,4356.88
2011-04-04,4329.78
2011-04-01,4225.3
2011-03-31,4155.66
2011-03-30,4141.74
2011-03-29,4069.32
2011-03-28,4053.84
2011-03-25,4037.22
2011-03-24,3994.31
2011-03-23,3956.91
2011-03-22,3926.51
2011-03-21,3904.4
2011-03-18,3914.88
2011-03-17,3943.55
2011-03-16,3945.03
2011-03-15,3886.65
2011-03-14,3946.45
2011-03-11,3928.12
2011-03-10,3953.26
2011-03-09,3956.63
2011-03-08,3930.25
2011-03-07,3887.09
2011-03-04,3952.31
2011-03-03,3957.45
2011-03-01,3952.04
2011-02-28,3830.93
2011-02-25,3799.59
2011-02-24,3817.92
2011-02-23,3922.4
2011-02-22,3952.43
2011-02-21,3967.31
2011-02-18,3985.58
2011-02-17,4046.37
2011-02-16,4024.17
2011-02-15,3999.31
2011-02-14,3985.95
2011-02-11,3822.52
2011-02-10,3700.51
2011-02-09,3715.04
2011-02-08,3876.16
2011-02-07,3957.25
2011-02-04,3974.59
2011-02-03,4025.94
2011-02-02,3959.7
2011-02-01,3966.76
2011-01-31,4019.87
2011-01-28,4043.07
2011-01-27,4152.15
2011-01-25,4231.74
2011-01-24,4276.9
2011-01-21,4245.49
2011-01-20,4231.65
2011-01-19,4233.4
2011-01-18,4219.38
2011-01-17,4201.34
2011-01-14,4258.47
2011-01-13,4315.78
2011-01-12,4336.77
2011-01-11,4261.14
2011-01-10,4286.71
2011-01-07,4400.3
2011-01-06,4511.42
2011-01-05,4565.34
2011-01-04,4621.07
2011-01-03,4616.3
2010-12-31,4559.1
2010-12-30,4514.58
2010-12-29,4493.6
2010-12-28,4463.59
2010-12-27,4456.99
2010-12-24,4449.66
2010-12-23,4453.32
2010-12-22,4445.09
2010-12-21,4423.12
2010-12-20,4384.1
2010-12-16,4378.06
2010-12-15,4357.72
2010-12-14,4412.98
2010-12-13,4320.7
2010-12-10,4238.07
2010-12-09,4159.3
2010-12-08,4364.9
2010-12-07,4472.12
2010-12-06,4555.96
2010-12-03,4585.01
2010-12-02,4694.44
2010-12-01,4612.92
2010-11-30,4499.31
2010-11-29,4434.33
2010-11-26,4430.67
2010-11-25,4590.0
2010-11-24,4657.01
2010-11-23,4691.57
2010-11-22,4740.66
2010-11-19,4696.8
2010-11-18,4781.03
2010-11-16,4794.23
2010-11-15,4921.41
2010-11-12,4951.18
2010-11-11,5082.77
2010-11-10,5127.23
2010-11-09,5111.07
2010-11-08,5086.85
2010-11-05,5097.4
2010-11-04,5048.44
2010-11-03,5037.51
2010-11-02,4991.68
2010-11-01,4968.39
2010-10-29,4915.46
2010-10-28,4959.15
2010-10-27,4976.35
2010-10-26,4987.55
2010-10-25,4971.3
2010-10-22,4905.85
2010-10-21,4868.71
2010-10-20,4815.85
2010-10-19,4840.44
2010-10-18,4823.3
2010-10-15,4869.96
2010-10-14,4922.63
2010-10-13,4923.81
2010-10-12,4883.26
2010-10-11,4872.69
2010-10-08,4797.98
2010-10-07,4812.14
2010-10-06,4853.33
2010-10-05,4790.88
2010-10-04,4750.28
2010-10-01,4733.76
2010-09-30,4641.82
2010-09-29,4653.55
2010-09-28,4666.97
2010-09-27,4674.22
2010-09-24,4673.79
2010-09-23,4603.71
2010-09-22,4610.7
2010-09-21,4631.25
2010-09-20,4680.31
2010-09-17,4673.61
2010-09-16,4632.22
2010-09-15,4661.52
2010-09-14,4645.14
2010-09-13,4682.85
2010-09-09,4659.75
2010-09-08,4623.41
2010-09-07,4597.94
2010-09-06,4585.57
2010-09-03,4509.66
2010-09-02,4463.12
2010-09-01,4442.87
2010-08-31,4355.89
2010-08-30,4391.8
2010-08-27,4402.12
2010-08-26,4430.25
2010-08-25,4411.86
2010-08-24,4473.8
2010-08-23,4488.08
2010-08-20,4458.43
2010-08-19,4446.7
2010-08-18,4407.77
2010-08-17,4364.25
2010-08-16,4320.69
2010-08-13,4324.78
2010-08-12,4289.55
2010-08-11,4281.66
2010-08-10,4297.64
2010-08-09,4318.0
2010-08-06,4263.65
2010-08-05,4253.37
2010-08-04,4246.55
2010-08-03,4229.8
2010-08-02,4215.38
2010-07-30,4168.69
2010-07-29,4172.92
2010-07-28,4167.44
2010-07-27,4185.17
2010-07-26,4196.54
2010-07-23,4227.06
2010-07-22,4245.75
2010-07-21,4238.6
2010-07-20,4214.15
2010-07-19,4226.54
2010-07-16,4221.1
2010-07-15,4194.23
